sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
159,trend analysis,llm_only,False,C,C,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
165,trend analysis,llm_only,False,C,C,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
167,trend analysis,llm_only,False,B,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
173,trend analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
168,trend analysis,llm_only,False,C,C,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
176,trend analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
175,trend analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
178,trend analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
169,trend analysis,llm_only,False,A,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
179,trend analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
177,trend analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
170,trend analysis,llm_only,False,B,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
174,trend analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
180,trend analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
172,trend analysis,llm_only,False,A,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
171,trend analysis,llm_only,False,C,C,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
184,trend analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
183,trend analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
182,trend analysis,llm_only,False,B,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
181,trend analysis,llm_only,False,A,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
188,trend analysis,llm_numeric,False,-0.43,-0.4555656565656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-0.4555656565656566,,,0.9405449847310311,{},numerical,,False,,,,,,False,
189,trend analysis,llm_numeric,False, 0.22,0.2355658409387223,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.2355658409387223,,,0.9292461775512623,{},numerical,,False,,,,,,False,
187,trend analysis,llm_numeric,False, 0.27,0.26565656565656565,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.26565656565656565,,,0.9839132061354282,{},numerical,,False,,,,,,False,
190,trend analysis,llm_numeric,False, 0.30,0.2935,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.2935,,,0.9783333333333333,{},numerical,,False,,,,,,False,
185,trend analysis,llm_only,False,B,C,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
192,trend analysis,llm_numeric,False,-0.11,-0.10555751172332942,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-0.10555751172332942,,,0.9596137429393583,{},numerical,,False,,,,,,False,
195,trend analysis,llm_numeric,False, 0.40,0.40565656565656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.40565656565656566,,,0.9858585858585859,{},numerical,,False,,,,,,False,
193,trend analysis,llm_numeric,False,-0.12,-0.11875635613958894,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-0.11875635613958894,,,0.9896363011632412,{},numerical,,False,,,,,,False,
194,trend analysis,llm_numeric,False, 0.28,0.2835656565656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.2835656565656566,,,0.9872655122655123,{},numerical,,False,,,,,,False,
191,trend analysis,llm_numeric,False, 0.39,0.3655656565656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.3655656565656566,,,0.9373478373478374,{},numerical,,False,,,,,,False,
186,trend analysis,llm_only,False,C,C,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
197,trend analysis,llm_numeric,False, 0.11,0.107356656,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.107356656,,,0.9759696,{},numerical,,False,,,,,,False,
198,trend analysis,llm_numeric,False, 0.24,0.25156666666666666,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.25156666666666666,,,0.9518055555555556,{},numerical,,False,,,,,,False,
202,seasonality analysis,llm_only,False,D,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
199,seasonality analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
204,seasonality analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
205,seasonality analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
196,trend analysis,llm_numeric,False, 0.30,0.29856565656565653,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.29856565656565653,,,0.9952188552188551,{},numerical,,False,,,,,,False,
201,seasonality analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
200,seasonality analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
206,seasonality analysis,llm_only,False,D,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
207,seasonality analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
208,seasonality analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
211,seasonality analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
210,seasonality analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
203,seasonality analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
213,seasonality analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
212,seasonality analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
209,seasonality analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
214,seasonality analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
219,seasonality analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
216,seasonality analysis,llm_only,False,B,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
215,seasonality analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
217,seasonality analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
218,seasonality analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
221,seasonality analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
222,seasonality analysis,llm_only,False,D,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
220,seasonality analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
223,seasonality analysis,llm_only,False,A,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
226,seasonality analysis,llm_numeric,False,325,407.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,407.0,,,0.7476923076923077,{},numerical,,False,,,,,,False,
224,seasonality analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
230,seasonality analysis,llm_numeric,False,105,256.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,256.0,,,0.0,{},numerical,,False,,,,,,False,
225,seasonality analysis,llm_only,False,C,,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
234,seasonality analysis,llm_numeric,False,65,128.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,128.0,,,0.03076923076923077,{},numerical,,False,,,,,,False,
227,seasonality analysis,llm_numeric,False,212,265.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,265.0,,,0.75,{},numerical,,False,,,,,,False,
233,seasonality analysis,llm_numeric,False,154,154.0,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,154.0,,,1.0,{},numerical,,False,,,,,,False,
231,seasonality analysis,llm_numeric,False,175,875.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,875.0,,,0.0,{},numerical,,False,,,,,,False,
232,seasonality analysis,llm_numeric,False,293,366.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,366.0,,,0.7508532423208192,{},numerical,,False,,,,,,False,
236,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
228,seasonality analysis,llm_numeric,False,36,60.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,60.0,,,0.33333333333333337,{},numerical,,False,,,,,,False,
238,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
229,seasonality analysis,llm_numeric,False,300,300.0,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,300.0,,,1.0,{},numerical,,False,,,,,,False,
235,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
237,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
239,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
240,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
241,noise analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
243,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
245,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
247,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
242,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
248,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
244,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
249,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
246,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
251,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
254,noise analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
253,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
252,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
256,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
255,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
257,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
250,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
262,noise analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
258,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
264,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
265,noise analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
261,noise analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
260,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
263,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
267,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
269,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
268,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
259,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
271,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
270,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
273,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
272,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
266,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
275,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
274,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
276,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
279,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
277,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
283,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
281,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
278,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
280,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
286,noise analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
284,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
288,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
287,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
285,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
289,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
290,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
282,noise analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
292,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
291,noise analysis,llm_only,False,A,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
293,noise analysis,llm_only,False,C,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
295,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
294,noise analysis,llm_only,False,D,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
296,noise analysis,llm_only,False,B,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
299,noise analysis,llm_only,False,A,A,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
297,noise analysis,llm_only,False,C,A,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
300,noise analysis,llm_only,False,B,B,True,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
298,noise analysis,llm_only,False,D,B,False,False,False,Base,llm_numeric,,,llm_only,,,,,,,[],mcq,,,,,{},a multiple choice question,,False,,,,,,False,
306,basic analysis,llm_numeric,False,-234.01,-234.01,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-234.01,,,1.0,{},numerical,,False,,,,,,False,
305,basic analysis,llm_numeric,False, 275.19,275.19,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,275.19,,,1.0,{},numerical,,False,,,,,,False,
308,basic analysis,llm_numeric,False, 1.20,1.19,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1.19,,,0.9916666666666667,{},numerical,,False,,,,,,False,
301,basic analysis,llm_numeric,False, 574.22,562.6,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,562.6,,,0.9797638535752847,{},numerical,,False,,,,,,False,
304,basic analysis,llm_numeric,False,-25.50,-10.35,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-10.35,,,0.40588235294117647,{},numerical,,False,,,,,,False,
307,basic analysis,llm_numeric,False, 637.83,637.78,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,637.78,,,0.9999216092062148,{},numerical,,False,,,,,,False,
303,basic analysis,llm_numeric,False,-128.58,-112.92,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-112.92,,,0.8782081194587027,{},numerical,,False,,,,,,False,
302,basic analysis,llm_numeric,False, 193.68,195.56566565656567,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,195.56566565656567,,,0.9902640145778312,{},numerical,,False,,,,,,False,
309,basic analysis,llm_numeric,False,-367.20,-367.2,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-367.2,,,1.0,{},numerical,,False,,,,,,False,
310,basic analysis,llm_numeric,False, 237.68,237.68,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,237.68,,,1.0,{},numerical,,False,,,,,,False,
313,basic analysis,llm_numeric,False, 184.90,184.9,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,184.9,,,1.0,{},numerical,,False,,,,,,False,
311,basic analysis,llm_numeric,False, 33.59,33.55565665656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,33.55565665656566,,,0.99897757238957,{},numerical,,False,,,,,,False,
312,basic analysis,llm_numeric,False, 742.11,674.46,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,674.46,,,0.9088410073978251,{},numerical,,False,,,,,,False,
317,basic analysis,llm_numeric,False,-9.11,15.555555555555555,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,15.555555555555555,,,0.0,{},numerical,,False,,,,,,False,
316,basic analysis,llm_numeric,False, 241.15,241.73,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,241.73,,,0.9975948579722165,{},numerical,,False,,,,,,False,
314,basic analysis,llm_numeric,False, 194.16,185.5565665566656,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,185.5565665566656,,,0.9556889501270375,{},numerical,,False,,,,,,False,
319,basic analysis,llm_numeric,False, 258.97,244.88,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,244.88,,,0.945592153531297,{},numerical,,False,,,,,,False,
320,basic analysis,llm_numeric,False, 0.57,0.57,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.57,,,1.0,{},numerical,,False,,,,,,False,
318,basic analysis,llm_numeric,False,-25.50,-10.35,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-10.35,,,0.40588235294117647,{},numerical,,False,,,,,,False,
323,basic analysis,llm_numeric,False, 1.14,-16.4,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-16.4,,,0.0,{},numerical,,False,,,,,,False,
315,basic analysis,llm_numeric,False, 578.86,431.38,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,431.38,,,0.7452233700722108,{},numerical,,False,,,,,,False,
322,basic analysis,llm_numeric,False, 134.44,74.21,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,74.21,,,0.5519934543290688,{},numerical,,False,,,,,,False,
325,basic analysis,llm_numeric,False,-490.15,-214.67,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-214.67,,,0.43796796898908497,{},numerical,,False,,,,,,False,
321,basic analysis,llm_numeric,False,-483.31,-435.5566486972147,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-435.5566486972147,,,0.9011951929345859,{},numerical,,False,,,,,,False,
327,basic analysis,llm_numeric,False,-45.77,-25.51,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-25.51,,,0.5573519772776928,{},numerical,,False,,,,,,False,
326,basic analysis,llm_numeric,False, 98.69,95.55686956521738,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,95.55686956521738,,,0.9682528074295003,{},numerical,,False,,,,,,False,
324,basic analysis,llm_numeric,False, 247.91,248.95,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,248.95,,,0.9958049292081804,{},numerical,,False,,,,,,False,
